record_id,numeric__first_sem_progress_index,numeric__first_sem_approval_rate,numeric__Curricular units 1st sem (approved),numeric__Curricular units 1st sem (grade),numeric__first_sem_evaluation_intensity,numeric__Curricular units 1st sem (evaluations),categorical__Tuition fees up to date_0,categorical__Tuition fees up to date_1,categorical__financial_risk_flag_1,categorical__financial_risk_flag_0,numeric__Curricular units 1st sem (enrolled),numeric__Previous qualification (grade),categorical__Scholarship holder_0,categorical__Scholarship holder_1,categorical__Debtor_1,categorical__Debtor_0,numeric__academic_preparation_gap,categorical__Application mode_39,categorical__Application mode_1,categorical__Course_9500,numeric__Admission grade,categorical__Course_9119,categorical__Mother's occupation_0,categorical__Mother's qualification_34,categorical__Previous qualification_1,categorical__Father's qualification_34,numeric__Application order,numeric__GDP,numeric__Inflation rate,categorical__Father's occupation_0,Target
3171,-0.15686274513099357,-0.06666666666666665,-0.3333333333333333,-0.13338891204668618,1.6666666666666667,0.75,0.0,1.0,0.0,1.0,-0.5,-0.4066666666666663,0.0,1.0,0.0,1.0,-0.05982905982906013,0.0,0.0,0.0,-0.2865497076023394,0.0,0.0,0.0,1.0,0.0,0.0,0.48710601719197705,-0.3478260869565217,0.0,Graduate
3172,0.04901960785343531,0.0,0.0,0.36681950812838626,1.0555555555555554,0.75,1.0,0.0,1.0,0.0,0.0,-0.673333333333333,1.0,0.0,1.0,0.0,0.5042735042735053,0.0,0.0,0.0,-0.13450292397660796,0.0,0.0,0.0,1.0,0.0,1.0,0.4068767908309455,0.0,0.0,Dropout
3174,-0.2471988796037532,-0.23809523809523814,0.0,0.10837849103793235,0.619047619047619,0.75,0.0,1.0,0.0,1.0,0.5,0.0,0.0,1.0,0.0,1.0,-2.3846153846153864,1.0,0.0,0.0,-1.5204678362573092,0.0,0.0,0.0,1.0,0.0,0.0,0.9140401146131805,0.0,0.0,Graduate
3176,-1.5686274513099354,-1.6666666666666667,-1.6666666666666667,-5.1354731137974134,0.14285714285714307,0.25,0.0,1.0,1.0,0.0,0.5,-0.873333333333333,1.0,0.0,1.0,0.0,3.333333333333338,1.0,0.0,0.0,1.6257309941520466,0.0,0.0,0.0,1.0,0.0,0.0,0.48710601719197705,-0.3478260869565217,0.0,Dropout
3177,-0.0020008001404765493,0.04761904761904745,0.3333333333333333,0.045256952897040244,0.14285714285714307,0.25,0.0,1.0,0.0,1.0,0.5,-0.006666666666666288,0.0,1.0,0.0,1.0,-0.658119658119659,0.0,1.0,1.0,-0.345029239766082,0.0,0.0,0.0,1.0,0.0,3.0,0.1346704871060172,-0.7391304347826085,0.0,Graduate
3178,0.34313725497404846,0.33333333333333326,0.3333333333333333,0.28345143809920775,-0.3333333333333332,-0.5,0.0,1.0,0.0,1.0,0.0,-0.006666666666666288,0.0,1.0,0.0,1.0,0.02564102564102542,0.0,1.0,0.0,0.12280701754385925,0.0,0.0,0.0,1.0,0.0,0.0,0.1346704871060172,-0.7391304347826085,0.0,Dropout
3180,-0.3921568628274839,-0.23809523809523814,0.0,-0.46686119216340166,-0.09523809523809526,0.0,0.0,1.0,0.0,1.0,0.5,0.46000000000000035,0.0,1.0,0.0,1.0,-0.777777777777778,0.0,0.0,1.0,-0.017543859649122633,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5217391304347826,0.0,Enrolled
3181,0.7843137256549678,0.33333333333333326,0.3333333333333333,1.5339724885368897,-0.3333333333333332,-0.5,0.0,1.0,0.0,1.0,0.0,1.5933333333333337,1.0,0.0,0.0,1.0,-0.4786324786324798,0.0,0.0,0.0,1.181286549707601,0.0,0.0,0.0,1.0,0.0,0.0,0.42120343839541546,-0.39130434782608686,0.0,Graduate
3183,-0.2181810224548,-0.09523809523809534,2.0,-0.26365152146727805,0.7380952380952379,3.75,0.0,1.0,0.0,1.0,4.0,0.7933333333333337,1.0,0.0,0.0,1.0,-0.4529914529914532,0.0,0.0,0.0,0.4970760233918126,0.0,1.0,1.0,1.0,1.0,0.0,-0.98567335243553,-0.9565217391304347,1.0,Graduate
3185,0.46568627411744096,0.33333333333333326,0.3333333333333333,0.6308183951646517,0.5,0.25,0.0,1.0,0.0,1.0,0.0,-1.473333333333333,0.0,1.0,0.0,1.0,0.14529914529914567,0.0,1.0,0.0,-1.0818713450292392,0.0,0.0,0.0,1.0,0.0,0.0,0.48710601719197705,-0.3478260869565217,0.0,Graduate
3186,-1.5686274513099354,-1.6666666666666667,-1.6666666666666667,-5.1354731137974134,-1.9999999999999996,-2.0,0.0,1.0,0.0,1.0,-0.5,-1.1399999999999997,1.0,0.0,0.0,1.0,0.11965811965812026,0.0,0.0,0.0,-0.8070175438596485,1.0,0.0,0.0,1.0,0.0,1.0,-0.3553008595988538,-0.4782608695652173,0.0,Dropout
3187,-1.5686274513099354,-1.6666666666666667,-1.6666666666666667,-5.1354731137974134,2.333333333333333,1.25,1.0,0.0,1.0,0.0,-0.5,0.0,0.0,1.0,0.0,1.0,0.02564102564102542,1.0,0.0,0.0,0.1286549707602332,0.0,0.0,0.0,0.0,0.0,0.0,-0.98567335243553,-0.9565217391304347,0.0,Dropout
3188,-1.5686274513099354,-1.6666666666666667,-1.6666666666666667,-5.1354731137974134,0.14285714285714307,0.25,0.0,1.0,0.0,1.0,0.5,0.12666666666666704,1.0,0.0,0.0,1.0,-0.25641025641025667,0.0,1.0,1.0,0.04678362573099396,0.0,0.0,0.0,1.0,0.0,0.0,-1.2550143266475644,0.608695652173913,0.0,Dropout
3189,-1.2745098041893226,-1.2666666666666666,-1.3333333333333333,-0.9670696123384741,1.3333333333333333,0.5,0.0,1.0,0.0,1.0,-0.5,0.7933333333333337,1.0,0.0,0.0,1.0,-0.658119658119659,0.0,0.0,0.0,0.3567251461988299,0.0,0.0,0.0,1.0,0.0,0.0,0.48710601719197705,-0.3478260869565217,0.0,Dropout
3190,-1.5686274513099354,-1.6666666666666667,-1.6666666666666667,-5.1354731137974134,-1.9999999999999996,-2.0,0.0,1.0,0.0,1.0,-3.0,-1.0066666666666664,1.0,0.0,0.0,1.0,-0.2393162393162393,0.0,1.0,0.0,-0.9356725146198825,0.0,0.0,0.0,1.0,0.0,0.0,0.1346704871060172,-0.7391304347826085,0.0,Dropout
3192,-0.3333333334033613,-0.3333333333333335,-0.3333333333333333,0.11671529804085004,-0.05555555555555535,-0.25,0.0,1.0,0.0,1.0,0.0,-1.2066666666666663,1.0,0.0,0.0,1.0,0.38461538461538497,0.0,1.0,0.0,-0.6842105263157893,0.0,0.0,0.0,1.0,0.0,0.0,0.42120343839541546,-0.39130434782608686,0.0,Dropout
3193,-0.575980392277867,-0.4666666666666668,-0.6666666666666666,-0.4460191746561067,1.3333333333333333,0.5,0.0,1.0,0.0,1.0,-0.5,-0.7399999999999997,1.0,0.0,0.0,1.0,-0.03418803418803349,0.0,1.0,0.0,-0.5614035087719292,0.0,0.0,0.0,1.0,0.0,1.0,-1.2550143266475644,0.608695652173913,0.0,Enrolled
3194,0.25122549024885693,0.33333333333333326,0.6666666666666666,0.02292621925802405,1.0952380952380953,1.25,0.0,1.0,0.0,1.0,0.5,-0.873333333333333,1.0,0.0,0.0,1.0,0.1794871794871804,0.0,0.0,0.0,-0.5321637426900578,0.0,0.0,0.0,1.0,0.0,0.0,0.1346704871060172,-0.7391304347826085,0.0,Dropout
3196,-1.5686274513099354,-1.6666666666666667,-1.6666666666666667,-5.1354731137974134,-0.3333333333333332,-0.5,1.0,0.0,1.0,0.0,0.0,-0.873333333333333,1.0,0.0,0.0,1.0,1.042735042735044,0.0,0.0,0.0,0.05847953216374266,0.0,0.0,0.0,1.0,0.0,1.0,0.9140401146131805,0.0,0.0,Dropout
3197,-0.09803921570687095,0.0,0.0,-0.13338891204668618,1.8888888888888888,1.5,0.0,1.0,0.0,1.0,0.0,0.46000000000000035,1.0,0.0,0.0,1.0,0.44444444444444514,0.0,0.0,0.0,0.8187134502923973,0.0,0.0,0.0,1.0,0.0,0.0,-1.2550143266475644,0.608695652173913,0.0,Enrolled
3198,0.28431372554992584,0.33333333333333326,0.0,0.11671529804085004,0.0,-0.5,0.0,1.0,0.0,1.0,-0.5,-0.4066666666666663,1.0,0.0,0.0,1.0,-0.15384615384615374,0.0,1.0,0.0,-0.35087719298245595,0.0,0.0,0.0,1.0,0.0,5.0,0.9140401146131805,0.0,0.0,Graduate
3199,-1.5686274513099354,-1.6666666666666667,-1.6666666666666667,-5.1354731137974134,-0.05555555555555535,-0.25,0.0,1.0,0.0,1.0,0.0,-1.5399999999999996,1.0,0.0,0.0,1.0,0.44444444444444514,0.0,0.0,0.0,-0.9356725146198825,0.0,0.0,0.0,0.0,0.0,0.0,-0.3553008595988538,-0.4782608695652173,0.0,Dropout
3200,0.0837622547357345,0.08333333333333326,0.6666666666666666,0.21735246769487254,-0.3333333333333332,0.0,0.0,1.0,0.0,1.0,1.0,0.9933333333333337,1.0,0.0,0.0,1.0,-1.3504273504273514,0.0,1.0,1.0,0.05847953216374266,0.0,0.0,0.0,1.0,0.0,0.0,0.4068767908309455,0.0,0.0,Graduate
3201,-1.5686274513099354,-1.6666666666666667,-1.6666666666666667,-5.1354731137974134,-0.3333333333333332,-0.5,0.0,1.0,0.0,1.0,0.0,2.4600000000000004,1.0,0.0,0.0,1.0,-0.4529914529914532,1.0,0.0,0.0,1.9590643274853792,0.0,0.0,0.0,0.0,0.0,0.0,0.9140401146131805,0.0,0.0,Dropout
3202,0.5147058829512685,0.33333333333333326,0.3333333333333333,0.7697651813255517,-0.05555555555555535,-0.25,0.0,1.0,0.0,1.0,0.0,0.8600000000000004,1.0,0.0,0.0,1.0,-0.4786324786324798,0.0,1.0,0.0,0.5380116959064318,0.0,0.0,0.0,1.0,0.0,0.0,-0.98567335243553,-0.9565217391304347,0.0,Graduate
3203,0.22058823583065565,0.33333333333333326,0.3333333333333333,-0.06391551896623615,-0.05555555555555535,-0.25,0.0,1.0,0.0,1.0,0.0,-0.4066666666666663,1.0,0.0,0.0,1.0,0.08547008547008556,0.0,1.0,0.0,-0.18713450292397668,0.0,0.0,0.0,1.0,0.0,0.0,0.42120343839541546,-0.39130434782608686,0.0,Enrolled
3204,-0.5098039216757291,-0.3333333333333335,-0.3333333333333333,-0.6335973322217586,1.3333333333333333,1.0,0.0,1.0,0.0,1.0,0.0,-0.5399999999999996,1.0,0.0,0.0,1.0,-0.15384615384615374,0.0,0.0,0.0,-0.4678362573099413,0.0,0.0,0.0,1.0,0.0,0.0,0.1346704871060172,-0.7391304347826085,0.0,Dropout
3205,0.34313725497404846,0.33333333333333326,0.3333333333333333,0.28345143809920775,-0.3333333333333332,-0.5,0.0,1.0,0.0,1.0,0.0,0.3933333333333337,1.0,0.0,0.0,1.0,-0.8717948717948729,0.0,0.0,0.0,-0.14035087719298273,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.5217391304347826,0.0,Dropout
3206,-1.5686274513099354,-1.6666666666666667,-1.6666666666666667,-5.1354731137974134,-1.9999999999999996,-2.0,1.0,0.0,1.0,0.0,-0.5,0.0,1.0,0.0,0.0,1.0,-1.444444444444445,1.0,0.0,0.0,-0.8771929824561399,0.0,0.0,0.0,1.0,0.0,0.0,0.9140401146131805,0.0,0.0,Dropout
3207,0.34313725497404846,0.33333333333333326,0.0,0.28345143809920775,-0.3333333333333332,-0.75,0.0,1.0,0.0,1.0,-0.5,0.8600000000000004,1.0,0.0,0.0,1.0,0.32478632478632485,0.0,1.0,0.0,1.0877192982456132,0.0,0.0,0.0,1.0,0.0,0.0,-0.3553008595988538,-0.4782608695652173,0.0,Graduate
3208,0.13305322110638368,0.33333333333333326,0.3333333333333333,-0.3120347769904126,0.22222222222222213,0.0,0.0,1.0,1.0,0.0,0.0,-1.6066666666666662,1.0,0.0,1.0,0.0,0.6837606837606844,0.0,1.0,0.0,-0.8304093567251459,0.0,0.0,0.0,1.0,0.0,0.0,-1.2550143266475644,0.608695652173913,0.0,Dropout
3209,-0.4411764706809194,-0.3333333333333335,-0.3333333333333333,-0.34180908711963315,-0.3333333333333332,-0.5,1.0,0.0,1.0,0.0,0.0,0.12666666666666704,1.0,0.0,1.0,0.0,-0.658119658119659,0.0,1.0,0.0,-0.2280701754385967,0.0,0.0,0.0,1.0,0.0,0.0,0.9140401146131805,0.0,0.0,Dropout
3211,0.9477124183363539,0.33333333333333326,0.3333333333333333,1.9971284326802823,0.7777777777777779,0.5,0.0,1.0,0.0,1.0,0.0,-0.20666666666666628,1.0,0.0,0.0,1.0,0.44444444444444514,0.0,0.0,0.0,0.23391812865497064,0.0,0.0,0.0,0.0,0.0,0.0,0.1346704871060172,-0.7391304347826085,0.0,Graduate
3214,-1.5686274513099354,-1.6666666666666667,-1.6666666666666667,-5.1354731137974134,-0.3333333333333332,-0.5,0.0,1.0,0.0,1.0,0.0,1.1266666666666671,1.0,0.0,0.0,1.0,0.44444444444444514,0.0,0.0,0.0,1.4035087719298238,0.0,0.0,0.0,0.0,0.0,0.0,-1.2550143266475644,0.608695652173913,0.0,Dropout
3215,0.563725490314508,0.33333333333333326,0.3333333333333333,0.9087119633180487,-0.05555555555555535,-0.25,0.0,1.0,0.0,1.0,0.0,2.4600000000000004,1.0,0.0,0.0,1.0,0.08547008547008676,0.0,1.0,0.0,2.3274853801169586,0.0,0.0,0.0,1.0,0.0,3.0,-0.98567335243553,-0.9565217391304347,0.0,Graduate
3216,0.4166666667542018,0.33333333333333326,0.3333333333333333,0.4918716131721548,-0.3333333333333332,-0.5,0.0,1.0,0.0,1.0,0.0,-2.073333333333333,0.0,1.0,0.0,1.0,0.4188034188034197,0.0,1.0,0.0,-1.4210526315789465,0.0,0.0,0.0,1.0,0.0,5.0,0.42120343839541546,-0.39130434782608686,0.0,Graduate
3217,-0.19607843141374204,0.0,0.0,-0.46686119216340166,0.5,0.25,1.0,0.0,1.0,0.0,0.0,0.46000000000000035,1.0,0.0,0.0,1.0,-0.8974358974358984,0.0,0.0,0.0,-0.09941520467836269,0.0,0.0,0.0,1.0,0.0,1.0,-0.98567335243553,-0.9565217391304347,0.0,Dropout
3218,-0.6274509802298565,-0.4666666666666668,-0.6666666666666666,-0.689176044185077,1.3333333333333333,0.5,0.0,1.0,0.0,1.0,-0.5,0.12666666666666704,1.0,0.0,0.0,1.0,-0.658119658119659,0.0,1.0,0.0,-0.2280701754385967,1.0,0.0,0.0,1.0,0.0,4.0,0.0,0.5217391304347826,0.0,Graduate
3219,-0.448717948812217,-0.28205128205128216,1.3333333333333333,-0.5502292621925802,-0.07692307692307701,1.75,0.0,1.0,0.0,1.0,3.5,0.9933333333333337,1.0,0.0,0.0,1.0,-0.6923076923076937,0.0,0.0,0.0,0.5087719298245604,0.0,0.0,0.0,1.0,0.0,0.0,-1.2550143266475644,0.608695652173913,0.0,Enrolled
3220,-1.5686274513099354,-1.6666666666666667,-1.6666666666666667,-5.1354731137974134,1.3333333333333333,-1.5,0.0,1.0,0.0,1.0,-2.5,0.46000000000000035,1.0,0.0,0.0,1.0,1.6837606837606856,1.0,0.0,0.0,1.6666666666666659,0.0,0.0,0.0,1.0,0.0,0.0,-0.3553008595988538,-0.4782608695652173,0.0,Dropout
3222,-0.270308123306087,-0.23809523809523814,0.0,0.016673614005835405,1.3333333333333333,1.5,1.0,0.0,1.0,0.0,0.5,0.46000000000000035,0.0,1.0,1.0,0.0,-2.461538461538464,1.0,0.0,0.0,-1.1695906432748533,0.0,0.0,0.0,1.0,0.0,0.0,0.9140401146131805,0.0,0.0,Dropout
3224,-1.5686274513099354,-1.6666666666666667,-1.6666666666666667,-5.1354731137974134,-0.3333333333333332,-0.75,1.0,0.0,1.0,0.0,-0.5,-0.873333333333333,1.0,0.0,1.0,0.0,0.1794871794871804,0.0,0.0,0.0,-0.5321637426900578,0.0,0.0,0.0,1.0,0.0,0.0,0.4068767908309455,0.0,0.0,Dropout
3225,-1.1862745100531387,-1.2666666666666666,-1.3333333333333333,0.28345143809920775,0.6666666666666667,0.0,0.0,1.0,0.0,1.0,-0.5,0.0,1.0,0.0,0.0,1.0,-0.8290598290598289,1.0,0.0,0.0,-0.45614035087719257,0.0,0.0,0.0,0.0,0.0,0.0,0.4068767908309455,0.0,0.0,Dropout
3226,0.4628063726462478,0.33333333333333326,1.0,0.6226552730304292,-0.3333333333333332,0.0,0.0,1.0,0.0,1.0,1.0,0.46000000000000035,1.0,0.0,0.0,1.0,-2.487179487179489,0.0,0.0,1.0,-1.187134502923976,0.0,0.0,0.0,1.0,0.0,0.0,-0.98567335243553,-0.9565217391304347,0.0,Graduate
3228,-0.4411764706809194,-0.3333333333333335,-0.3333333333333333,-0.34180908711963315,1.0555555555555554,0.75,0.0,1.0,0.0,1.0,0.0,1.1266666666666671,1.0,0.0,0.0,1.0,0.44444444444444514,0.0,0.0,0.0,1.4035087719298238,0.0,0.0,0.0,0.0,0.0,0.0,0.9140401146131805,0.0,0.0,Enrolled
3229,0.19056372553023052,0.33333333333333326,0.6666666666666666,-0.14902042517715705,-0.09523809523809526,0.0,0.0,1.0,0.0,1.0,0.5,-1.2066666666666663,0.0,1.0,0.0,1.0,-0.11965811965811904,0.0,1.0,1.0,-1.0292397660818704,0.0,0.0,0.0,1.0,0.0,1.0,0.1346704871060172,-0.7391304347826085,0.0,Graduate
3230,0.15616246459863342,0.04761904761904745,0.3333333333333333,0.5682923426427675,0.14285714285714307,0.25,0.0,1.0,0.0,1.0,0.5,-1.0066666666666664,1.0,0.0,0.0,1.0,0.11965811965812026,0.0,1.0,1.0,-0.6900584795321633,0.0,0.0,0.0,1.0,0.0,5.0,0.48710601719197705,-0.3478260869565217,0.0,Graduate
3232,-0.24509803926717735,-0.06666666666666665,-0.3333333333333333,-0.4460191746561067,0.6666666666666667,0.0,0.0,1.0,0.0,1.0,-0.5,-0.20666666666666628,1.0,0.0,0.0,1.0,1.5128205128205146,1.0,0.0,0.0,0.9649122807017539,0.0,0.0,0.0,1.0,0.0,0.0,0.48710601719197705,-0.3478260869565217,0.0,Enrolled
3233,-0.34313725497404846,-0.3333333333333335,-0.3333333333333333,0.0750312630262608,0.22222222222222213,0.0,0.0,1.0,0.0,1.0,0.0,-0.20666666666666628,1.0,0.0,0.0,1.0,0.14529914529914567,0.0,1.0,0.0,0.02923976608187133,0.0,0.0,0.0,1.0,0.0,1.0,-0.5787965616045845,1.0,0.0,Graduate
3234,-1.5686274513099354,-1.6666666666666667,-1.6666666666666667,-5.1354731137974134,-1.9999999999999996,-2.0,0.0,1.0,0.0,1.0,0.0,-0.873333333333333,1.0,0.0,0.0,1.0,-0.2991452991452994,0.0,0.0,0.0,-0.8596491228070173,0.0,0.0,0.0,1.0,0.0,2.0,0.48710601719197705,-0.3478260869565217,0.0,Dropout
3235,0.4578431373510873,0.33333333333333326,0.6666666666666666,0.6085869112130048,0.38095238095238104,0.5,0.0,1.0,0.0,1.0,0.5,-0.20666666666666628,1.0,0.0,0.0,1.0,0.02564102564102542,0.0,1.0,1.0,-0.05263157894736873,0.0,0.0,0.0,1.0,0.0,1.0,-1.2550143266475644,0.608695652173913,0.0,Graduate
3236,0.46151960794009517,0.33333333333333326,0.6666666666666666,0.6190079199666523,0.38095238095238104,0.5,0.0,1.0,0.0,1.0,0.5,0.5266666666666671,1.0,0.0,0.0,1.0,-0.8119658119658127,0.0,1.0,1.0,0.017543859649122633,0.0,0.0,0.0,1.0,0.0,1.0,-1.2550143266475644,0.608695652173913,0.0,Graduate
3240,0.36764705939096226,0.33333333333333326,0.3333333333333333,0.3529248311796578,-0.05555555555555535,-0.25,0.0,1.0,0.0,1.0,0.0,0.2600000000000004,0.0,1.0,0.0,1.0,-0.27350427350427403,0.0,1.0,0.0,0.1520467836257306,0.0,0.0,0.0,1.0,0.0,0.0,0.42120343839541546,-0.39130434782608686,0.0,Graduate
3243,-0.8149509805633649,-0.6666666666666667,-0.6666666666666666,-0.8628595248020007,0.7777777777777779,0.5,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-2.3846153846153864,1.0,0.0,0.0,-1.5204678362573092,0.0,0.0,0.0,0.0,0.0,0.0,0.1346704871060172,-0.7391304347826085,0.0,Dropout
3244,0.5063725491259886,0.33333333333333326,1.0,0.7461442267611499,-0.3333333333333332,0.0,0.0,1.0,0.0,1.0,1.0,0.5933333333333337,0.0,1.0,0.0,1.0,-0.32478632478632485,0.0,1.0,1.0,0.40935672514619864,0.0,0.0,0.0,1.0,0.0,0.0,-0.98567335243553,-0.9565217391304347,0.0,Graduate
3245,-0.04901960785343531,0.0,0.0,0.033347228011671545,0.5,0.25,0.0,1.0,0.0,1.0,0.0,0.46000000000000035,1.0,0.0,0.0,1.0,-0.6923076923076925,0.0,0.0,0.0,0.040935672514620026,0.0,0.0,0.0,1.0,0.0,2.0,0.4068767908309455,0.0,0.0,Dropout
3246,0.1960784314137419,0.33333333333333326,0.3333333333333333,-0.13338891204668618,-0.05555555555555535,-0.25,1.0,0.0,1.0,0.0,0.0,-0.27333333333333293,1.0,0.0,0.0,1.0,0.44444444444444514,0.0,0.0,0.0,0.17543859649122798,0.0,0.0,0.0,1.0,0.0,0.0,0.4068767908309455,0.0,0.0,Dropout
3247,0.6127450976777475,0.33333333333333326,0.3333333333333333,1.0476587453105457,-0.3333333333333332,-0.5,0.0,1.0,0.0,1.0,0.0,0.5266666666666671,0.0,1.0,0.0,1.0,-0.1794871794871804,0.0,0.0,0.0,0.4502923976608178,0.0,0.0,0.0,1.0,0.0,0.0,0.48710601719197705,-0.3478260869565217,0.0,Graduate
3248,0.7002801124020195,0.33333333333333326,0.3333333333333333,1.2957780033347222,-0.05555555555555535,-0.25,0.0,1.0,0.0,1.0,0.0,-1.0066666666666664,0.0,1.0,0.0,1.0,0.8034188034188047,0.0,0.0,0.0,-0.22222222222222193,0.0,0.0,0.0,1.0,0.0,4.0,0.1346704871060172,-0.7391304347826085,0.0,Graduate
3249,0.13725490198961926,0.33333333333333326,0.0,-0.3001250521050439,0.3333333333333332,-0.25,0.0,1.0,0.0,1.0,-0.5,-0.13999999999999962,0.0,1.0,0.0,1.0,0.26495726495726596,0.0,0.0,0.0,0.16959064327485404,0.0,0.0,0.0,1.0,0.0,4.0,-0.3553008595988538,-0.4782608695652173,0.0,Graduate
3251,-1.3627450983255063,-1.380952380952381,-1.3333333333333333,-1.0504376823676527,0.14285714285714307,0.25,0.0,1.0,0.0,1.0,0.5,-0.20666666666666628,0.0,1.0,0.0,1.0,0.44444444444444514,0.0,0.0,0.0,0.23391812865497064,0.0,0.0,0.0,0.0,0.0,0.0,-0.5787965616045845,1.0,0.0,Dropout
3252,-0.30812324986865325,-0.06666666666666665,-0.3333333333333333,-0.6693265068778654,1.9999999999999996,1.0,0.0,1.0,0.0,1.0,-0.5,-0.8066666666666663,0.0,1.0,0.0,1.0,-0.2393162393162393,0.0,0.0,0.0,-0.7602339181286546,0.0,0.0,0.0,1.0,0.0,3.0,0.1346704871060172,-0.7391304347826085,0.0,Graduate
3253,-1.5686274513099354,-1.6666666666666667,-1.6666666666666667,-5.1354731137974134,0.3333333333333332,-0.25,0.0,1.0,0.0,1.0,-0.5,0.0,0.0,1.0,0.0,1.0,-0.39316239316239304,0.0,0.0,0.0,-0.15789473684210534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5217391304347826,0.0,Dropout
3254,-0.661764706266477,-0.6666666666666667,-0.6666666666666666,0.005557869945810766,1.6111111111111107,1.25,0.0,1.0,1.0,0.0,0.0,-0.20666666666666628,0.0,1.0,1.0,0.0,0.44444444444444514,0.0,0.0,0.0,0.23391812865497064,0.0,0.0,0.0,0.0,0.0,0.0,0.1346704871060172,-0.7391304347826085,0.0,Dropout
3255,0.34313725497404846,0.33333333333333326,0.3333333333333333,0.28345143809920775,1.6111111111111107,1.25,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-2.273504273504275,0.0,0.0,0.0,-1.444444444444444,0.0,0.0,0.0,1.0,0.0,0.0,0.48710601719197705,-0.3478260869565217,0.0,Graduate
3256,-0.22745098043994041,-0.06666666666666665,-0.3333333333333333,-0.38349312213422243,0.3333333333333332,-0.25,0.0,1.0,0.0,1.0,-0.5,-0.873333333333333,1.0,0.0,0.0,1.0,-0.09401709401709363,0.0,0.0,0.0,-0.7192982456140345,0.0,0.0,0.0,1.0,0.0,5.0,-0.98567335243553,-0.9565217391304347,0.0,Graduate
3257,0.04061624692730013,0.04761904761904745,0.3333333333333333,0.18618869112130007,-0.3333333333333332,-0.25,0.0,1.0,0.0,1.0,0.5,0.46000000000000035,1.0,0.0,0.0,1.0,0.34188034188034344,0.0,1.0,1.0,0.7485380116959067,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5217391304347826,0.0,Graduate
3258,-0.024509803926717654,0.0,0.0,0.11671529804085004,1.0555555555555554,0.75,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0341880341880358,1.0,0.0,0.0,0.8187134502923973,0.0,0.0,0.0,0.0,0.0,0.0,0.48710601719197705,-0.3478260869565217,0.0,Graduate
3259,0.34313725497404846,0.33333333333333326,0.6666666666666666,0.28345143809920775,-0.09523809523809526,0.0,0.0,1.0,0.0,1.0,0.5,-0.20666666666666628,0.0,1.0,0.0,1.0,0.44444444444444514,0.0,0.0,0.0,0.23391812865497064,0.0,0.0,0.0,0.0,0.0,0.0,0.48710601719197705,-0.3478260869565217,0.0,Graduate
3261,-0.06862745099480963,-0.06666666666666665,-0.3333333333333333,0.1792413505627343,0.3333333333333332,-0.25,0.0,1.0,0.0,1.0,-0.5,-0.6066666666666662,1.0,0.0,0.0,1.0,-0.11965811965811904,0.0,1.0,0.0,-0.5029239766081866,0.0,0.0,0.0,1.0,0.0,0.0,0.4068767908309455,0.0,0.0,Graduate
3262,0.40196078439817107,0.33333333333333326,0.0,0.4501875781575655,-0.3333333333333332,-0.75,0.0,1.0,0.0,1.0,-0.5,-1.2066666666666663,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.9473684210526313,0.0,0.0,0.0,1.0,0.0,2.0,0.9140401146131805,0.0,0.0,Graduate
3263,-1.5686274513099354,-1.6666666666666667,-1.6666666666666667,-5.1354731137974134,-0.3333333333333332,-0.5,1.0,0.0,1.0,0.0,0.0,-2.206666666666666,1.0,0.0,1.0,0.0,1.8547008547008568,1.0,0.0,0.0,-0.5555555555555552,0.0,0.0,0.0,1.0,0.0,0.0,0.9140401146131805,0.0,0.0,Dropout
3265,-0.04901960785343531,0.0,0.0,0.033347228011671545,0.5,0.25,0.0,1.0,0.0,1.0,0.0,-0.8066666666666663,1.0,0.0,0.0,1.0,-0.2393162393162393,0.0,1.0,0.0,-0.7602339181286546,0.0,0.0,0.0,1.0,0.0,0.0,-0.5787965616045845,1.0,0.0,Dropout
3266,0.1225490196335886,0.33333333333333326,0.3333333333333333,-0.34180908711963315,0.22222222222222213,0.0,0.0,1.0,0.0,1.0,0.0,-0.5399999999999996,0.0,1.0,0.0,1.0,0.2991452991452994,0.0,0.0,0.0,-0.15789473684210534,0.0,0.0,0.0,1.0,0.0,0.0,0.42120343839541546,-0.39130434782608686,0.0,Graduate
3267,0.40196078439817107,0.33333333333333326,0.0,0.4501875781575655,-0.3333333333333332,-0.75,0.0,1.0,0.0,1.0,-0.5,-0.673333333333333,1.0,0.0,0.0,1.0,-0.09401709401709363,0.0,0.0,0.0,-0.5438596491228066,0.0,0.0,0.0,1.0,0.0,1.0,-0.98567335243553,-0.9565217391304347,0.0,Graduate
